X0,S0,Pr0,Vr,Pr0_check,S_check,YXS_check,operation_total_time,operation_avg_batch,operation_batch_time,operation_num_batches,operation_stationary_start,OPEX_feed_X0,OEPX_feed_S0,OPEX_feed_Pr0,OPEX_utility_cooling,OPEX_utility_agitation,OPEX_total,Revenue_X,Revenue_P,Revenue_total,Profit
45.274954142917295,482.9573446474531,157.89425182663845,41137.45113638149,VALID,VALID,VALID,7884.0,211.39861322509722,6.9399999999998965,720.6581352833706,7.0799999999998935,6711115.2419,3579443.0477,7489502.5922,2041379.888,43206.137,19864646.9068,10604272.5982,19232030.1294,29836302.7276,9971655.8208
54.21926585811994,485.1227426838473,178.50096915236952,39441.21199986343,VALID,VALID,VALID,7884.0,211.39861322509722,7.059999999999894,712.8390596745096,7.4999999999998845,7621937.4053,3409835.1574,8029755.1338,1913385.052,41683.649,21016596.3982,10322750.3593,19226339.0340,29549089.3933,8532492.9950
50.192677723532,485.8503181052626,175.87630487234208,41444.13111352875,VALID,VALID,VALID,7884.0,211.39861322509722,6.969999999999896,718.687329079314,7.589999999999883,7475037.8623,3617808.1026,8381665.8373,2015132.035,43596.848,21533240.6866,10717864.3343,19232846.1552,29950710.4895,8417469.8029
45.23003634609737,471.725769665434,152.2365884678153,42223.3948926342,VALID,VALID,VALID,7884.0,211.39861322509722,6.689999999999902,737.5116931711948,6.8899999999998975,7042372.6219,3672414.3000,7585096.0595,2096315.485,43748.933,20439947.4005,10948721.3928,19222970.9101,30171692.3029,9731744.9024
49.70674668589467,464.3813699527768,169.03657829700546,43730.008341907655,VALID,VALID,VALID,7884.0,211.39861322509722,6.659999999999902,739.5872420262732,7.419999999999886,8038116.8433,3754773.7082,8747211.8872,2080378.811,45233.739,22665714.9898,11177613.0468,19237268.9741,30414882.0209,7749167.0311
50.67085734327059,481.3629277610655,152.33987076925237,40075.97318606915,VALID,VALID,VALID,7884.0,211.39861322509722,6.439999999999907,755.1724137931102,6.579999999999904,7667582.3884,3642024.3320,7376727.8244,2086221.865,40929.397,20813485.8079,11102035.3293,19220399.9871,30322435.3164,9508949.5085
47.3040866519562,482.20391525121835,170.55422825157544,41463.745033360276,VALID,VALID,VALID,7884.0,211.39861322509722,7.129999999999892,708.3557951482549,7.529999999999884,6946861.5326,3540712.9350,8014980.1259,1992411.673,43977.324,20538943.5907,10456447.0532,19232197.9443,29688644.9975,9149701.4067
53.46813672256623,461.6315431488001,150.59377749926705,40325.93985061185,VALID,VALID,VALID,7884.0,211.39861322509722,6.349999999999909,761.7391304347893,6.4699999999999065,8212130.0439,3545081.7039,7401466.4310,2031592.654,40962.248,21231233.0809,11033810.1900,19238351.1933,30272161.3834,9040928.3025
48.46824546984798,479.53475438473663,151.9847696982555,41581.570065387226,VALID,VALID,VALID,7884.0,211.39861322509722,6.379999999999908,759.537572254342,6.679999999999902,7653805.9794,3786258.3377,7680158.7699,2160256.034,42314.588,21322793.7095,11417082.6104,19228672.1752,30645754.7856,9322961.0761
54.6954841126076,463.2109440224634,153.7766858112514,40809.70155190297,VALID,VALID,VALID,7884.0,211.39861322509722,6.229999999999912,770.6744868035257,6.539999999999905,8601137.2056,3642111.3638,7738287.8394,2076726.137,41147.337,22099409.8835,11347419.8359,19237712.5321,30585132.3680,8485722.4845
49.485488855122114,485.5820307495626,157.58884421798817,43403.089108838714,VALID,VALID,VALID,7884.0,211.39861322509722,6.099999999999914,780.5940594059472,6.839999999999899,8382889.6938,4112903.2927,8542624.8615,2300517.657,43400.527,23382336.0334,12244811.1649,19226727.1886,31471538.3534,8089202.3201
50.07653218373603,484.1478471845382,170.22246983679182,42794.11928969329,VALID,VALID,VALID,7884.0,211.39861322509722,6.569999999999904,745.8845789971685,7.3599999999998875,7992082.7476,3863436.1127,8693458.6249,2140374.968,44039.297,22733391.7515,11424311.2494,19230433.5278,30654744.7772,7921353.0257
51.297744668961634,480.4991466509118,160.53024200079753,41500.413757392045,VALID,VALID,VALID,7884.0,211.39861322509722,6.399999999999908,758.0769230769298,6.899999999999897,8069265.0114,3779186.5677,8080580.2183,2134849.663,42282.920,22106164.3808,11431057.3190,19223978.0281,30655035.3472,8548870.9664
48.56494445517032,486.89925780602357,175.40614941986985,40128.67408584401,VALID,VALID,VALID,7884.0,211.39861322509722,7.369999999999887,693.4036939314053,7.649999999999881,6756687.9473,3387038.1030,7809185.8494,1908952.426,43065.326,19904929.6528,10032035.7527,19219789.3101,29251825.0629,9346895.4101
46.948470590569194,467.40702215647025,166.74432171521678,41663.6855623636,VALID,VALID,VALID,7884.0,211.39861322509722,7.199999999999891,703.9285714285783,7.459999999999885,6884584.4455,3427058.5111,7824512.9553,1937759.398,44344.327,20118259.6377,10201169.7073,19217958.2196,29419127.9269,9300868.2891
54.62545017410949,463.31290360875744,160.0016159323061,39530.73742002968,VALID,VALID,VALID,7884.0,211.39861322509722,6.679999999999902,738.202247191018,6.7999999999998995,7970311.8147,3380062.1302,7470585.3233,1928883.933,40936.059,20790779.2614,10509134.3032,19221725.3359,29730859.6392,8940080.3778
50.729473317011106,465.63301081062053,172.48295475463914,42042.58714041583,VALID,VALID,VALID,7884.0,211.39861322509722,6.959999999999896,719.3430656934374,7.509999999999884,7671068.3472,3520539.8530,8346255.2123,1966987.884,44203.232,21549054.5296,10570814.5244,19235288.5079,29806103.0323,8257048.5027
49.08483880504387,468.63667535955807,158.63934845422628,40923.85524493124,VALID,VALID,VALID,7884.0,211.39861322509722,6.809999999999899,729.3246993524582,6.989999999999895,7325121.5387,3496823.7526,7575797.5719,1992355.610,42683.877,20432782.3519,10583111.5100,19215880.9218,29798992.4318,9366210.0799
49.23245517708174,463.9191518077008,162.91431707546224,44538.516446528425,VALID,VALID,VALID,7884.0,211.39861322509722,6.369999999999909,760.2700096432083,7.189999999999891,8335374.2609,3927226.1999,8826384.4679,2177308.060,45296.258,23311589.2484,11692616.9254,19222084.4617,30914701.3871,7603112.1388
51.55335031109068,480.9506404772994,170.41329462434712,41556.221458011816,VALID,VALID,VALID,7884.0,211.39861322509722,6.689999999999902,737.5116931711948,7.309999999999889,7900086.7615,3685067.7646,8356576.9734,2060085.495,43057.655,22044874.6506,11048720.1992,19231618.1608,30280338.3600,8235463.7094
52.20695920952925,482.17988934056086,168.9565690139681,39977.14403353511,VALID,VALID,VALID,7884.0,211.39861322509722,6.859999999999898,725.9668508287361,7.209999999999891,7575773.0885,3498465.9945,7845554.0673,1978130.703,41809.210,20939733.0641,10594668.1185,19224673.7909,29819341.9094,8879608.8453
45.656249688826726,484.13064043599184,165.71733439378994,43621.724783902144,VALID,VALID,VALID,7884.0,211.39861322509722,6.719999999999901,735.4477611940366,7.399999999999887,7323604.8336,3882909.2649,8506337.0168,2165346.032,45273.412,21923470.5601,11325982.1011,19237914.1956,30563896.2967,8640425.7366
52.20596694556521,463.13401407043614,156.4885753036348,44558.66884778632,VALID,VALID,VALID,7884.0,211.39861322509722,5.909999999999918,795.560040363276,6.7699999999999,9253271.7712,4104420.5762,8875805.7431,2280163.883,43995.873,24557657.8473,12423652.1569,19226492.6605,31650144.8174,7092486.9701
48.39354941226071,465.4729106437376,165.7017881947124,43406.04870373157,VALID,VALID,VALID,7884.0,211.39861322509722,6.709999999999901,736.1344537815194,7.339999999999888,7731519.9166,3718277.6661,8471388.0504,2077130.347,45024.532,22043340.5131,11070657.1555,19216393.9676,30287051.1230,8243710.6099
51.597780147573985,463.1620610433072,166.52609504834956,40746.1093878108,VALID,VALID,VALID,7884.0,211.39861322509722,6.949999999999896,720.0000000000068,7.22999999999989,7568671.6586,3396969.3606,7816654.6384,1923160.668,42817.641,20748273.9673,10353544.7059,19227768.9541,29581313.6599,8833039.6926
51.012492965527095,486.5232188388013,155.1527280974257,42845.53216775767,VALID,VALID,VALID,7884.0,211.39861322509722,5.969999999999917,790.7723169508591,6.659999999999902,8641786.8642,4120980.6826,8410782.4082,2315398.619,42476.685,23531425.2598,12390653.8486,19231821.5389,31622475.3875,8091050.1276
45.410034048154216,478.97799585305495,160.62451239146355,41233.31148005769,VALID,VALID,VALID,7884.0,211.39861322509722,7.059999999999894,712.8390596745096,7.209999999999891,6673620.9407,3519615.9288,7553904.8191,2003122.550,43577.639,19793841.8779,10424187.4994,19223782.5104,29647970.0098,9854128.1319
49.91676812913556,467.2110330035675,189.48683260487672,39738.18585182081,VALID,VALID,VALID,7884.0,211.39861322509722,8.17999999999987,647.2906403940956,8.269999999999868,6419834.4263,3004418.7419,7798415.7188,1679406.996,44185.519,18946261.4026,8910038.5240,19231694.5562,28141733.0803,9195471.6777
53.97328720875055,477.2939787739363,164.9879208958799,39477.63498053275,VALID,VALID,VALID,7884.0,211.39861322509722,6.729999999999901,734.7623485554587,6.979999999999896,7827929.2974,3461178.4024,7657202.8660,1967032.088,40995.140,20954337.7952,10627749.3863,19237041.3940,29864790.7803,8910452.9851
53.35849099852302,483.5536183378236,155.42900761502293,40600.98625576321,VALID,VALID,VALID,7884.0,211.39861322509722,6.179999999999913,774.4597249508907,6.579999999999904,8388976.2395,3801194.2793,7819652.9319,2162679.072,40807.800,22213310.3238,11654138.3848,19226090.4096,30880228.7943,8666918.4706
45.713213295223994,465.9941641429541,163.71255819110425,44173.78339908483,VALID,VALID,VALID,7884.0,211.39861322509722,6.7799999999999,731.3543599257953,7.399999999999887,7384212.8446,3763682.1439,8462417.1464,2103976.226,45998.263,21760286.6258,11079131.6505,19217020.3604,30296152.0109,8535865.3851
54.685983351945744,463.9001980202822,168.38983334682015,41319.91285866709,VALID,VALID,VALID,7884.0,211.39861322509722,6.589999999999904,744.4759206798934,7.149999999999892,8411163.6477,3567587.3803,8287926.7151,2001187.713,42571.089,22310436.5462,10953120.3858,19229316.0611,30182436.4469,7871999.9007
54.52314590880418,471.2753762067073,164.39331034667853,42904.10919493064,VALID,VALID,VALID,7884.0,211.39861322509722,6.119999999999914,779.0513833992161,6.959999999999896,9112045.9847,3938036.6154,8791624.2014,2184829.000,42957.174,24069492.9762,11965641.7367,19239928.4396,31205570.1763,7136077.2001
46.85375959820912,474.26066402893605,162.04030416060306,41831.88614171482,VALID,VALID,VALID,7884.0,211.39861322509722,6.909999999999897,722.6397800183386,7.2199999999998905,7081801.6878,3584152.0507,7837405.9838,2030966.167,43865.860,20578191.7505,10671367.5447,19229717.6476,29901085.1923,9322893.4417
49.50368618568407,480.883003373463,151.9984972498386,44712.24675532731,VALID,VALID,VALID,7884.0,211.39861322509722,5.789999999999921,805.3115423902005,6.619999999999903,8912467.5263,4328823.2471,8756885.9625,2413696.031,43781.262,24455654.0296,12898337.4881,19231199.6700,32129537.1581,7673883.1285
47.96631348908313,476.1491330118874,158.0632668637655,44128.81316019611,VALID,VALID,VALID,7884.0,211.39861322509722,6.249999999999911,769.1707317073237,6.979999999999896,8140504.9245,4040433.8797,8584123.0393,2257932.805,44549.651,23067544.3006,11984535.9291,19231237.7956,31215773.7247,8148229.4241
47.22274358586981,473.58249686967287,169.96982925651986,41251.31482149285,VALID,VALID,VALID,7884.0,211.39861322509722,7.279999999999889,698.9361702127728,7.5499999999998835,6807639.2149,3413586.8994,7840921.9770,1926939.561,44078.416,20033166.0691,10128318.4898,19216912.5802,29345231.0700,9312065.0010
48.59439298121774,478.019869419236,171.46722140914676,41584.53338495675,VALID,VALID,VALID,7884.0,211.39861322509722,7.059999999999894,712.8390596745096,7.519999999999884,7202437.3145,3542495.2689,8132506.4094,1988369.914,43948.829,20909757.7373,10518392.0781,19231456.4448,29749848.5229,8840090.7856
45.18585666837926,465.57552420219065,150.08201686909555,43004.46191340792,VALID,VALID,VALID,7884.0,211.39861322509722,6.559999999999905,746.5909090909158,6.819999999999899,7253852.8298,3737028.1131,7709830.9465,2131304.936,44230.245,20876247.0712,11166840.1009,19215573.7900,30382413.8909,9506166.8197
47.769713225594884,482.8033213427642,170.98800261349083,43571.85207891782,VALID,VALID,VALID,7884.0,211.39861322509722,6.709999999999901,736.1344537815194,7.519999999999884,7661006.0235,3871447.9355,8775033.5818,2138432.001,45196.518,22491116.0609,11311548.6935,19229214.2714,30540762.9649,8049646.9040
54.508737232871844,469.21768114207714,166.82703864370737,41809.08853536807,VALID,VALID,VALID,7884.0,211.39861322509722,6.399999999999908,758.0769230769298,7.069999999999894,8638137.2766,3717905.5580,8460000.7083,2078339.351,42597.415,22936980.3093,11358313.2610,19229948.9115,30588262.1725,7651281.8632
49.74801710049246,484.9842903382462,171.12753189785172,41113.638360462515,VALID,VALID,VALID,7884.0,211.39861322509722,6.919999999999897,721.9780219780288,7.4099999999998865,7383387.6024,3598964.5471,8127364.8830,2020871.461,43135.543,21173724.0373,10717483.3724,19225512.3021,29942995.6745,8769271.6372
47.885687880394606,477.5299107445961,166.72849094362846,42427.70756133042,VALID,VALID,VALID,7884.0,211.39861322509722,6.809999999999899,729.3246993524582,7.349999999999888,7408771.8865,3694120.6593,8254680.9190,2072248.828,44252.406,21474074.6995,10949536.4289,19218564.9004,30168101.3293,8694026.6298
53.219613773331304,469.4375668630887,152.04869992133905,39750.74636833249,VALID,VALID,VALID,7884.0,211.39861322509722,6.419999999999908,756.6218809980874,6.509999999999906,8003241.2210,3529734.4526,7316895.9279,2023464.545,40548.846,20913884.9932,10934199.8109,19218874.7400,30153074.5509,9239189.5577
54.43638382806653,471.574258205479,176.55528381570508,42025.37649902512,VALID,VALID,VALID,7884.0,211.39861322509722,6.649999999999903,740.2816901408519,7.469999999999885,8467747.3709,3667741.5033,8788390.0301,2022236.320,43445.976,22989561.2014,11057259.9870,19220025.3879,30277285.3750,7287724.1736
52.87079404815458,469.9983937247866,153.6868753363186,43591.84202928863,VALID,VALID,VALID,7884.0,211.39861322509722,5.83999999999992,801.2195121951285,6.589999999999904,9232994.4725,4103865.5173,8588424.4927,2299392.788,42834.024,24267511.2951,12502818.4330,19232826.1512,31735644.5842,7468133.2891
51.319621322671104,476.5338095663981,158.018742076762,42917.20696402711,VALID,VALID,VALID,7884.0,211.39861322509722,6.129999999999914,778.2823297137282,6.809999999999899,8570813.9581,3979260.2919,8444952.3536,2232270.046,42998.013,23270294.6629,12007613.2569,19225219.7649,31232833.0218,7962538.3589
51.58966574912073,480.7453672049608,164.3607795015652,41353.201800058465,VALID,VALID,VALID,7884.0,211.39861322509722,6.519999999999905,749.4296577946835,7.049999999999894,7994158.1353,3724732.8825,8150010.9357,2097633.223,42433.309,22008968.4868,11244574.5177,19220417.8286,30464992.3463,8456023.8595
53.510111470918396,476.6790772240258,159.22465774708925,42892.74788545733,VALID,VALID,VALID,7884.0,211.39861322509722,5.989999999999917,789.1891891891958,6.7599999999999,9056718.2490,4033955.4329,8623733.0411,2252552.376,42580.535,24009539.6342,12244119.3099,19242514.2877,31486633.5976,7477093.9634
45.60682170750547,489.18423450320347,160.37250267466254,40467.514045244905,VALID,VALID,VALID,7884.0,211.39861322509722,7.039999999999894,714.1304347826156,7.139999999999892,6589976.7206,3534243.9977,7415389.3277,2015613.263,42724.404,19597947.7142,10453569.1660,19233205.7200,29686774.8860,10088827.1718
47.26524795747909,472.33143230686824,162.97109577810792,42924.98687600793,VALID,VALID,VALID,7884.0,211.39861322509722,6.729999999999901,734.7623485554587,7.24999999999989,7453650.2372,3724293.6878,8224085.8081,2094539.029,44575.007,21541143.7700,11061574.5847,19236744.5343,30298319.1190,8757175.3490
51.47983801446672,473.0191456263693,168.94044199456468,42970.65851671433,VALID,VALID,VALID,7884.0,211.39861322509722,6.499999999999906,750.8571428571496,7.289999999999889,8304940.0495,3815470.0930,8721334.3122,2115028.713,44041.487,23000814.6553,11411890.5420,19227726.7725,30639617.3145,7638802.6592
54.294748945294224,473.38628783812993,173.36983881870398,42757.959493380666,VALID,VALID,VALID,7884.0,211.39861322509722,6.419999999999908,756.6218809980874,7.329999999999888,8782612.1010,3828701.8734,8974068.8309,2103325.855,43616.437,23732325.0980,11506927.4475,19241208.2929,30748135.7404,7015810.6424
49.18092559203107,476.4932576552654,161.80016319152136,41948.505431052254,VALID,VALID,VALID,7884.0,211.39861322509722,6.6099999999999035,743.0725730443046,7.0799999999998935,7665040.0098,3713167.0870,8069500.6661,2096233.580,43268.165,21587209.5081,11136970.0077,19218372.2318,30355342.2395,8768132.7314
53.20500743843361,471.39607979045815,152.3132759133734,43236.13061155968,VALID,VALID,VALID,7884.0,211.39861322509722,5.809999999999921,803.6697247706487,6.509999999999906,9243723.3858,4094966.9745,8468025.7491,2302380.689,42395.509,24151492.3076,12520049.9674,19232398.2432,31752448.2106,7600955.9030
53.89354000753752,485.041832102384,152.17298922768856,40928.47035675278,VALID,VALID,VALID,7884.0,211.39861322509722,5.959999999999917,791.5662650602476,6.409999999999908,8730105.7927,3928547.3802,7888062.5444,2235038.532,40548.831,22822303.0812,12073852.4316,19216109.6933,31289962.1248,8467659.0437
46.71834295113289,487.0405191884365,152.03293394054356,40278.00371323466,VALID,VALID,VALID,7884.0,211.39861322509722,6.689999999999902,737.5116931711948,6.729999999999901,6938958.3828,3616945.3794,7225942.5984,2073620.680,41733.255,19897200.2957,10820983.3807,19216330.3380,30037313.7187,10140113.4230
47.8151774704415,475.5688197938433,151.6368418169606,41576.183867975196,VALID,VALID,VALID,7884.0,211.39861322509722,6.479999999999906,752.2900763358846,6.709999999999901,7477660.3334,3718633.1701,7588477.8490,2124257.767,42562.218,20951591.3389,11206584.5412,19224033.1491,30430617.6903,9479026.3514
53.303628155914005,477.0366604171931,172.60004146466173,38585.69489304736,VALID,VALID,VALID,7884.0,211.39861322509722,7.24999999999989,700.8000000000069,7.329999999999888,7206878.3946,3224869.7887,7467604.3056,1830324.908,41169.701,19770847.0995,9835684.2390,19217485.9356,29053170.1747,9282323.0752
51.46971045963464,477.83219142344706,164.932842808568,41450.14087420742,VALID,VALID,VALID,7884.0,211.39861322509722,6.569999999999904,745.8845789971685,7.099999999999893,7956450.5636,3693286.9593,8158771.4306,2079109.069,42656.213,21930274.2370,11152036.6495,19221797.4565,30373834.1060,8443559.8690
46.23073577238049,465.96188459086324,157.0596390748336,43110.39782491251,VALID,VALID,VALID,7884.0,211.39861322509722,6.679999999999902,738.202247191018,7.0799999999998935,7356279.1851,3707215.1842,7997273.9136,2099347.981,44642.977,21204759.2413,11055404.2914,19232342.4105,30287746.7019,9082987.4605
53.14895238180427,488.47530744492184,163.82695184785194,38294.53059757033,VALID,VALID,VALID,7884.0,211.39861322509722,6.859999999999898,725.9668508287361,6.919999999999897,7387853.1402,3394971.7466,7287169.5500,1938875.280,40049.486,20048919.2033,10370972.4723,19219476.2889,29590448.7612,9541529.5579
49.971392001285714,486.48072660015123,162.6895283877782,39741.644991965135,VALID,VALID,VALID,7884.0,211.39861322509722,6.849999999999898,726.6359447004677,7.0299999999998946,7215296.2710,3512112.0625,7516961.0483,2000310.873,41540.582,20286220.8375,10582761.8047,19215582.9076,29798344.7123,9512123.8748
52.87703376507239,488.1154496709737,154.70817161056692,39575.86725852332,VALID,VALID,VALID,7884.0,211.39861322509722,6.3299999999999095,763.2139399806456,6.549999999999905,7985715.3127,3685863.9217,7476700.2734,2108121.874,40151.311,21296552.6946,11294848.1364,19221901.2849,30516749.4213,9220196.7267
51.19107723923036,488.52438665061334,157.8759008955517,43654.00813192905,VALID,VALID,VALID,7884.0,211.39861322509722,5.899999999999919,796.3636363636429,6.7599999999999,8898151.9774,4245822.1935,8781553.8832,2359444.765,43073.171,24328045.9916,12657620.5711,19238361.5204,31895982.0915,7567936.0999
53.670494372252634,465.8440279933218,156.37148785297688,44366.88393570629,VALID,VALID,VALID,7884.0,211.39861322509722,5.789999999999921,805.3115423902005,6.679999999999902,9588009.4054,4161054.3876,8939235.9884,2307924.232,43443.090,25039667.1039,12646386.8457,19241498.1856,31887885.0313,6848217.9275
47.14400121879419,484.80846744650285,169.91965324394118,42273.9516591819,VALID,VALID,VALID,7884.0,211.39861322509722,6.929999999999897,721.317474839897,7.4999999999998845,7187796.0173,3695808.8849,8290159.6828,2067760.959,44376.375,21285901.9204,10859320.7057,19217357.8217,30076678.5274,8790776.6070
52.880640916840605,464.632388903519,170.4512028165666,40879.05213588383,VALID,VALID,VALID,7884.0,211.39861322509722,6.909999999999897,722.6397800183386,7.319999999999888,7810689.9179,3431406.5153,8056431.8026,1931574.415,42866.697,21272969.3486,10463242.2279,19231640.3946,29694882.6225,8421913.2739
47.272647215303984,470.1476463632591,164.89882135338092,44522.527437324046,VALID,VALID,VALID,7884.0,211.39861322509722,6.559999999999905,746.5909090909158,7.339999999999888,7856740.9680,3906940.3680,8770009.0543,2166534.062,45791.581,22746016.0344,11496272.8485,19242212.3291,30738485.1776,7992469.1433
49.73011324828643,487.7395944417853,155.3854804480482,41737.960676584,VALID,VALID,VALID,7884.0,211.39861322509722,6.249999999999911,769.1707317073237,6.729999999999901,7982582.7328,3914551.3758,7981497.7100,2219573.307,42135.998,22140341.1245,11773842.6027,19231018.0177,31004860.6205,8864519.4960
47.39750499508167,476.08184694410915,154.16308207063102,42438.540855572,VALID,VALID,VALID,7884.0,211.39861322509722,6.449999999999907,754.4497607655569,6.839999999999899,7587806.6158,3810767.0312,7897527.2925,2164697.740,43368.038,21504166.7179,11413496.6468,19235105.4892,30648602.1360,9144435.4181
46.798301903454465,483.49598153794034,153.30047207802508,44874.965069210324,VALID,VALID,VALID,7884.0,211.39861322509722,6.009999999999916,787.6123876123942,6.7999999999998995,8270214.2531,4272179.9672,8669222.2418,2385391.018,44607.761,23641615.2423,12577885.5143,19227780.5709,31805666.0852,8164050.8429
52.21869270578313,484.51444833056695,166.79989091941923,41484.48311172252,VALID,VALID,VALID,7884.0,211.39861322509722,6.479999999999906,752.2900763358846,7.109999999999893,8148300.1003,3780225.9338,8328882.9956,2118431.543,42468.343,22418308.9166,11380839.4425,19241135.9848,30621975.4273,8203666.5107
52.542303026657954,466.8634328139085,153.11474918726395,44577.723475674335,VALID,VALID,VALID,7884.0,211.39861322509722,5.739999999999922,809.4455852156123,6.589999999999904,9479483.0365,4211486.4945,8839802.3472,2344862.350,43494.739,24919128.9680,12774223.2727,19229141.0898,32003364.3625,7084235.3945
50.816146177961244,471.32404712618626,159.92239732606734,43419.181827755754,VALID,VALID,VALID,7884.0,211.39861322509722,6.219999999999912,771.428571428578,6.9399999999998965,8510382.6069,3946725.8682,8570509.2796,2206023.863,43750.904,23277392.5230,11873641.1784,19237810.5283,31111451.7067,7834059.1837
47.317096516971496,478.53342604017627,170.95761174478568,44628.34601544255,VALID,VALID,VALID,7884.0,211.39861322509722,6.639999999999903,740.9774436090294,7.559999999999883,7823550.1554,3956107.3431,9045325.5902,2168310.500,46110.852,23039404.4419,11490426.5106,19234790.0174,30725216.5281,7685812.0862
